nm,6 uM,12 uM,18 uM,24 uM,30 uM,36 uM,42 uM,48 uM,54 uM,60 uM
957.64,-0.000608434,6.63E-05,-0.000487952,0.000753012,-0.001331325,-0.000451807,-0.001614458,-0.000325301,-0.002451807,-0.002915663
957.94,-0.000608434,0.001066265,0.002512048,0.000753012,-0.002331325,0.000548193,-0.000614458,-0.002325301,0.001548193,-0.001915663
958.24,0.000391566,0.002066265,0.000512048,-0.001246988,-0.001331325,-0.001451807,0.000385542,-0.000325301,-0.000451807,-0.001915663
958.53,-0.000608434,0.002066265,0.001512048,-0.001246988,0.000668675,-0.001451807,0.000385542,-0.003325301,0.000548193,-0.001915663
958.83,-0.000608434,-0.000933735,0.002512048,-0.002246988,-0.002331325,-0.001451807,0.001385542,-0.003325301,-0.001451807,-0.002915663
959.12,0.001391566,0.001066265,0.001512048,-0.000246988,-0.001331325,-0.000451807,0.000385542,-0.001325301,-0.002451807,-0.000915663
959.42,-0.002608434,-0.001933735,-0.001487952,-0.000246988,-0.000331325,0.000548193,-0.002614458,-0.002325301,-0.000451807,-0.000915663
959.72,-0.002608434,-0.000933735,0.003512048,0.000753012,-0.000331325,-0.000451807,-0.000614458,-0.000325301,0.001548193,-0.000915663
960.01,-0.002608434,-0.000933735,-0.000487952,0.001753012,-0.002331325,0.002548193,0.000385542,-0.003325301,-0.001451807,8.43E-05
960.31,0.002391566,-0.000933735,0.000512048,-0.000246988,-0.000331325,-0.000451807,-0.001614458,-0.002325301,-0.003451807,0.001084337
960.6,-0.000608434,-0.000933735,0.002512048,-0.000246988,-0.000331325,0.000548193,-0.001614458,-0.004325301,-0.002451807,-0.003915663
960.9,0.000391566,-0.001933735,0.000512048,0.000753012,-0.002331325,-0.000451807,-0.000614458,-0.001325301,-0.001451807,8.43E-05
961.2,-0.000608434,-0.002933735,-0.001487952,0.000753012,-0.002331325,0.001548193,0.000385542,-0.002325301,-0.005451807,-0.003915663
961.49,-0.003608434,-0.002933735,-0.001487952,0.001753012,0.000668675,0.000548193,0.002385542,-0.000325301,-0.003451807,-0.000915663
961.79,0.000391566,6.63E-05,-0.000487952,-0.000246988,0.000668675,-0.000451807,0.001385542,-0.001325301,-0.000451807,-0.001915663
962.08,-0.001608434,6.63E-05,0.001512048,0.001753012,0.001668675,0.000548193,0.000385542,-0.000325301,-0.001451807,-0.002915663
962.38,-0.002608434,-0.000933735,0.001512048,0.001753012,-0.004331325,0.001548193,-0.001614458,-0.003325301,-0.002451807,8.43E-05
962.68,-0.000608434,-0.002933735,0.000512048,-0.001246988,0.000668675,0.000548193,-0.003614458,-0.001325301,-0.002451807,-0.002915663
962.97,-0.000608434,6.63E-05,-0.003487952,-0.003246988,-0.000331325,-0.001451807,-0.003614458,-0.001325301,-0.002451807,-0.003915663
963.27,-0.000608434,-0.000933735,-0.000487952,0.000753012,-0.002331325,-0.000451807,-0.001614458,-0.001325301,-0.000451807,-0.002915663
963.56,-0.000608434,0.001066265,0.001512048,0.001753012,-0.001331325,-0.002451807,0.000385542,-0.000325301,-0.002451807,-0.001915663
963.86,0.000391566,0.001066265,-0.001487952,0.002753012,0.000668675,0.000548193,-0.000614458,0.001674699,-0.000451807,-0.000915663
964.15,0.000391566,0.001066265,-0.000487952,0.001753012,-0.000331325,-0.000451807,0.000385542,-0.001325301,-0.001451807,-0.000915663
964.45,0.001391566,-0.000933735,-0.000487952,0.001753012,-0.002331325,-0.001451807,-0.001614458,-0.001325301,-0.003451807,-0.000915663
964.74,0.002391566,-0.000933735,0.000512048,-0.000246988,-0.000331325,-0.000451807,0.000385542,-0.002325301,-0.000451807,-0.001915663
965.04,0.002391566,6.63E-05,-0.000487952,-0.000246988,0.001668675,0.002548193,0.002385542,-0.002325301,-0.000451807,-0.001915663
965.33,-0.000608434,6.63E-05,0.000512048,0.001753012,0.001668675,0.002548193,0.002385542,-0.004325301,-0.003451807,-0.002915663
965.63,-0.001608434,-0.000933735,0.000512048,-0.000246988,0.001668675,-0.000451807,-0.001614458,-0.004325301,-0.003451807,-0.000915663
965.92,-0.000608434,0.001066265,0.001512048,0.001753012,0.001668675,-0.001451807,0.001385542,-0.002325301,-0.002451807,-0.005915663
966.22,-0.000608434,6.63E-05,0.000512048,0.000753012,0.000668675,0.001548193,-0.000614458,-0.003325301,-0.001451807,-0.000915663
966.51,-0.000608434,-0.002933735,-0.000487952,-0.002246988,-0.000331325,-0.000451807,-0.000614458,-0.002325301,-0.001451807,-0.004915663
966.81,0.001391566,6.63E-05,0.000512048,0.000753012,0.001668675,0.002548193,-0.001614458,-0.003325301,-0.001451807,8.43E-05
967.1,0.001391566,-0.001933735,0.001512048,0.002753012,0.000668675,0.002548193,0.001385542,-0.001325301,0.000548193,0.001084337
967.4,0.001391566,0.001066265,0.000512048,0.001753012,-0.002331325,0.001548193,0.002385542,-0.001325301,-0.000451807,-0.003915663
967.69,0.000391566,6.63E-05,-0.001487952,-0.000246988,-0.002331325,-0.002451807,0.000385542,-0.001325301,-0.002451807,8.43E-05
967.99,0.001391566,0.003066265,0.000512048,0.001753012,-0.000331325,0.001548193,-0.001614458,-0.003325301,-0.003451807,-0.000915663
968.28,-0.001608434,0.002066265,-0.000487952,0.000753012,0.000668675,-0.001451807,0.000385542,0.000674699,0.000548193,0.001084337
968.58,-0.001608434,0.002066265,0.001512048,0.001753012,-0.001331325,0.000548193,-0.000614458,-0.000325301,-0.000451807,-0.001915663
968.87,0.001391566,0.002066265,-0.001487952,0.000753012,-0.001331325,0.001548193,-0.000614458,-0.000325301,-0.002451807,-0.002915663
969.17,0.003391566,6.63E-05,0.000512048,-0.000246988,-0.001331325,0.000548193,-0.001614458,-0.001325301,-0.000451807,8.43E-05
969.46,0.001391566,0.001066265,-0.001487952,-0.000246988,-0.000331325,0.001548193,-0.001614458,-0.000325301,0.000548193,-0.001915663
969.75,0.000391566,0.001066265,0.002512048,-0.000246988,-0.002331325,0.000548193,0.000385542,-0.002325301,-0.001451807,-0.004915663
970.05,-0.000608434,0.002066265,0.003512048,0.001753012,0.000668675,0.001548193,-0.000614458,-0.000325301,-0.002451807,-0.001915663
970.34,-0.000608434,-0.000933735,0.002512048,0.000753012,-0.000331325,-0.000451807,0.002385542,-0.001325301,-0.000451807,-0.001915663
970.64,-0.000608434,6.63E-05,0.002512048,-0.000246988,0.000668675,0.000548193,0.000385542,-0.000325301,-0.002451807,-0.001915663
970.93,0.001391566,0.002066265,-0.000487952,-0.000246988,-0.002331325,0.001548193,0.000385542,-0.001325301,-0.000451807,-0.000915663
971.23,-0.000608434,0.002066265,-0.000487952,0.001753012,-0.001331325,-0.000451807,-0.000614458,-0.003325301,-0.002451807,-0.001915663
971.52,0.004391566,-0.000933735,-0.000487952,-0.001246988,0.001668675,-0.000451807,-0.000614458,-0.004325301,-0.002451807,-0.003915663
971.81,0.001391566,0.001066265,0.000512048,-0.003246988,-0.002331325,-0.000451807,-0.000614458,-0.003325301,-0.000451807,-0.003915663
972.11,0.001391566,-0.002933735,-0.002487952,-0.001246988,-0.000331325,-0.000451807,0.001385542,0.000674699,-0.000451807,-0.004915663
972.4,0.000391566,-0.003933735,-0.003487952,-0.002246988,-0.001331325,-0.003451807,0.001385542,-0.002325301,-0.002451807,-0.000915663
972.7,0.001391566,-0.001933735,0.000512048,-0.000246988,-0.003331325,-0.000451807,-0.000614458,-0.001325301,0.000548193,-0.003915663
972.99,-0.003608434,0.001066265,0.000512048,-0.000246988,-0.002331325,-0.002451807,-0.002614458,-0.002325301,-0.001451807,-0.001915663
973.28,-0.000608434,0.001066265,-0.000487952,-0.001246988,-0.003331325,0.000548193,-0.000614458,-0.002325301,-0.002451807,-0.003915663
973.58,-0.000608434,0.001066265,0.003512048,0.001753012,-0.003331325,-0.002451807,0.000385542,-0.001325301,-0.001451807,-0.001915663
973.87,-0.001608434,0.004066265,0.000512048,-0.001246988,-0.003331325,-0.002451807,-0.002614458,-0.002325301,-0.003451807,-0.002915663
974.16,0.005391566,0.003066265,-0.002487952,-0.000246988,-0.000331325,-0.001451807,-0.003614458,-0.000325301,-0.001451807,-0.004915663
974.46,0.002391566,-0.000933735,-0.002487952,0.001753012,-0.003331325,-0.002451807,-0.002614458,-0.003325301,-0.002451807,-0.001915663
974.75,0.002391566,0.002066265,-0.000487952,0.000753012,-0.003331325,-0.000451807,-0.002614458,-0.003325301,-0.003451807,-0.005915663
975.04,0.001391566,6.63E-05,-0.002487952,-0.002246988,-0.002331325,-0.001451807,-0.004614458,-0.003325301,-0.001451807,-0.004915663
975.34,0.002391566,-0.000933735,-0.002487952,-0.000246988,-0.002331325,0.000548193,-0.000614458,-0.002325301,-0.001451807,-0.000915663
975.63,0.000391566,-0.001933735,-0.002487952,0.000753012,0.000668675,-0.000451807,-0.001614458,-0.000325301,0.000548193,-0.001915663
975.92,0.002391566,6.63E-05,0.001512048,-0.000246988,0.000668675,-0.000451807,-0.002614458,-0.001325301,-0.001451807,8.43E-05
976.22,-0.001608434,6.63E-05,0.001512048,-0.000246988,-0.002331325,0.000548193,0.001385542,-0.000325301,-0.000451807,-0.000915663
976.51,0.000391566,6.63E-05,0.001512048,-0.001246988,-0.003331325,-0.003451807,-0.000614458,-0.000325301,0.000548193,-0.000915663
976.8,-0.001608434,-0.001933735,-0.001487952,-0.002246988,-0.002331325,-0.001451807,-0.000614458,-0.000325301,-0.003451807,-0.002915663
977.1,0.000391566,-0.000933735,-0.003487952,-0.000246988,-0.002331325,-0.000451807,0.004385542,-0.000325301,-0.002451807,-0.003915663
977.39,0.000391566,0.002066265,-0.000487952,0.000753012,-0.001331325,0.000548193,-0.001614458,-0.000325301,-0.001451807,-0.001915663
977.68,0.000391566,0.001066265,0.000512048,0.000753012,0.000668675,0.000548193,0.000385542,-0.001325301,-0.003451807,-0.006915663
977.98,-0.001608434,0.001066265,-0.002487952,-0.001246988,-0.004331325,-0.000451807,-0.000614458,-0.003325301,-0.004451807,-0.003915663
978.27,0.001391566,6.63E-05,0.000512048,0.000753012,0.001668675,-0.000451807,0.003385542,-0.000325301,-0.001451807,-0.002915663
978.56,-0.000608434,-0.001933735,0.002512048,0.000753012,-0.002331325,-0.001451807,-0.000614458,-0.000325301,0.001548193,-0.002915663
978.85,-0.000608434,0.001066265,0.000512048,-0.000246988,-0.002331325,-0.003451807,-0.003614458,0.002674699,-0.004451807,-0.002915663
979.15,-0.002608434,6.63E-05,0.000512048,0.001753012,-0.003331325,0.000548193,-0.001614458,0.000674699,-0.002451807,-0.003915663
979.44,-0.002608434,6.63E-05,-0.002487952,0.000753012,-0.001331325,-0.000451807,-0.001614458,-0.000325301,-0.001451807,-0.001915663
979.73,0.001391566,0.002066265,-0.000487952,0.000753012,-0.001331325,-0.000451807,-0.001614458,-0.000325301,-0.003451807,-0.002915663
980.03,-0.002608434,-0.000933735,-0.001487952,0.001753012,-0.000331325,-0.001451807,-0.001614458,-0.002325301,-0.002451807,8.43E-05
980.32,-0.001608434,0.001066265,-0.000487952,-0.001246988,-0.000331325,0.000548193,-0.000614458,-0.000325301,-0.000451807,-0.005915663
980.61,0.000391566,6.63E-05,0.000512048,0.002753012,-0.002331325,0.002548193,0.001385542,0.000674699,-0.001451807,-0.002915663
980.9,0.001391566,0.002066265,0.002512048,0.001753012,-0.000331325,-0.001451807,-0.001614458,-0.001325301,0.000548193,-0.000915663
981.2,0.002391566,0.001066265,0.004512048,0.001753012,-0.001331325,-0.001451807,-0.000614458,-0.001325301,-0.001451807,-0.002915663
981.49,-0.000608434,-0.001933735,-0.000487952,0.000753012,0.003668675,0.002548193,-0.001614458,-0.001325301,-0.004451807,-0.002915663
981.78,-0.001608434,6.63E-05,0.000512048,0.000753012,0.000668675,-0.000451807,-0.000614458,-0.001325301,-0.001451807,-0.005915663
982.07,-0.000608434,0.003066265,0.001512048,0.001753012,-0.001331325,0.000548193,-0.000614458,0.001674699,-0.000451807,-0.002915663
982.36,0.000391566,0.001066265,-0.001487952,-0.002246988,-0.000331325,0.000548193,-0.000614458,-0.001325301,-0.001451807,-0.000915663
982.66,0.000391566,0.001066265,0.000512048,-0.002246988,-0.001331325,0.001548193,-0.001614458,-0.002325301,-0.000451807,-0.000915663
982.95,-0.000608434,0.001066265,-0.002487952,0.000753012,-0.003331325,0.000548193,0.001385542,-0.000325301,-0.006451807,-0.003915663
983.24,-0.000608434,0.001066265,-0.000487952,-0.001246988,-0.001331325,-0.000451807,-0.000614458,-0.002325301,0.002548193,-0.001915663
983.53,-0.000608434,-0.001933735,-0.000487952,0.000753012,-0.001331325,0.002548193,-0.001614458,-0.002325301,-0.001451807,-0.003915663
983.82,-0.000608434,-0.003933735,-0.001487952,-0.000246988,-0.001331325,-0.000451807,-0.002614458,-0.000325301,-0.002451807,-0.001915663
984.12,0.000391566,6.63E-05,-0.002487952,-0.001246988,-0.001331325,-0.003451807,-0.001614458,-0.001325301,-0.003451807,-0.003915663
984.41,0.002391566,-0.003933735,-0.004487952,-0.001246988,-0.004331325,-0.004451807,0.000385542,-0.000325301,-0.001451807,8.43E-05
984.7,-0.003608434,0.001066265,-0.002487952,-0.002246988,-0.002331325,-0.001451807,-0.002614458,-0.002325301,-0.004451807,8.43E-05
984.99,-0.002608434,0.001066265,-0.001487952,0.001753012,0.000668675,0.000548193,-0.002614458,-0.002325301,-0.002451807,-0.002915663
985.28,-0.000608434,-0.002933735,0.000512048,-0.002246988,-0.001331325,0.000548193,0.000385542,-0.003325301,-0.001451807,-0.002915663
985.57,0.000391566,-0.000933735,-0.000487952,0.002753012,-0.002331325,-0.000451807,0.000385542,-0.001325301,-0.001451807,-0.000915663
985.87,0.002391566,-0.002933735,-0.000487952,0.000753012,-0.002331325,-0.002451807,-0.000614458,-0.001325301,-0.002451807,-0.000915663
986.16,0.001391566,-0.001933735,-0.000487952,-0.001246988,0.000668675,0.000548193,-0.005614458,-0.006325301,-0.001451807,-0.003915663
986.45,0.001391566,-0.000933735,-0.001487952,0.003753012,-0.001331325,-0.000451807,-0.003614458,-0.005325301,-0.000451807,-0.001915663
986.74,0.001391566,0.002066265,-0.004487952,0.001753012,-0.000331325,-0.001451807,-0.002614458,-0.002325301,-0.002451807,0.001084337
987.03,0.003391566,0.003066265,0.001512048,0.000753012,0.000668675,0.002548193,-0.000614458,-0.001325301,-0.000451807,-0.001915663
987.32,0.000391566,-0.000933735,0.000512048,0.000753012,-0.003331325,-0.001451807,-0.000614458,-0.003325301,0.001548193,-0.002915663
987.61,-0.001608434,-0.003933735,-0.004487952,0.002753012,0.000668675,0.000548193,-0.002614458,-0.004325301,0.000548193,-0.001915663
987.9,0.002391566,6.63E-05,-0.003487952,0.001753012,0.000668675,-0.000451807,-0.002614458,0.001674699,-0.003451807,-0.001915663
988.19,0.000391566,0.002066265,-0.004487952,0.003753012,-0.001331325,-0.002451807,0.001385542,-0.001325301,-0.000451807,-0.003915663
988.49,0.001391566,6.63E-05,-0.002487952,0.001753012,-0.003331325,0.002548193,-0.001614458,-0.001325301,-0.001451807,0.001084337
988.78,-0.000608434,-0.003933735,-0.001487952,0.000753012,-0.000331325,0.003548193,0.002385542,-0.000325301,0.002548193,-0.002915663
989.07,0.000391566,0.002066265,0.001512048,0.003753012,-0.000331325,-0.002451807,0.000385542,-0.002325301,-0.002451807,-0.001915663
989.36,0.000391566,0.002066265,-0.002487952,0.001753012,-0.002331325,0.003548193,-0.001614458,-0.001325301,0.001548193,-0.003915663
989.65,0.000391566,0.001066265,0.000512048,-0.002246988,-0.001331325,0.000548193,0.000385542,0.001674699,-0.003451807,-0.000915663
989.94,-0.000608434,-0.000933735,0.001512048,0.001753012,0.000668675,-0.002451807,-0.001614458,-0.005325301,0.002548193,-0.000915663
990.23,-0.000608434,0.002066265,0.000512048,0.000753012,-0.001331325,-0.001451807,0.002385542,-0.004325301,-0.002451807,-0.004915663
990.52,0.001391566,6.63E-05,0.000512048,-0.004246988,0.001668675,0.001548193,-0.000614458,0.000674699,-0.004451807,8.43E-05
990.81,0.000391566,-0.001933735,0.000512048,-0.002246988,-0.000331325,-0.002451807,-0.001614458,-0.002325301,-0.002451807,-0.002915663
991.1,-0.000608434,0.002066265,0.000512048,0.000753012,0.000668675,-0.001451807,0.001385542,0.000674699,-0.005451807,-0.001915663
991.39,0.000391566,-0.002933735,0.001512048,-0.001246988,0.000668675,-0.000451807,-0.001614458,0.002674699,-0.001451807,8.43E-05
991.68,-0.001608434,-0.000933735,-0.000487952,0.000753012,-0.001331325,-0.000451807,-0.000614458,0.001674699,-0.002451807,0.001084337
991.97,-0.000608434,-0.002933735,-0.002487952,-0.001246988,-0.003331325,-0.000451807,0.001385542,-0.000325301,-0.001451807,-0.001915663
992.26,0.000391566,-0.002933735,-0.001487952,-0.003246988,-0.001331325,0.000548193,0.000385542,0.001674699,-0.005451807,0.002084337
992.55,0.003391566,0.001066265,0.000512048,0.002753012,0.002668675,-0.001451807,0.002385542,-0.000325301,0.000548193,8.43E-05
992.84,-0.000608434,0.001066265,0.000512048,0.001753012,-0.000331325,0.002548193,0.001385542,-0.000325301,-0.003451807,8.43E-05
993.13,0.001391566,-0.000933735,0.000512048,-0.001246988,0.000668675,0.001548193,0.000385542,0.002674699,-0.002451807,0.002084337
993.42,0.003391566,6.63E-05,-0.001487952,0.000753012,0.001668675,-0.000451807,0.003385542,0.000674699,-0.000451807,-0.001915663
993.71,-0.002608434,0.001066265,0.000512048,-0.001246988,-0.000331325,-0.000451807,0.001385542,-0.000325301,-0.000451807,-0.002915663
994,0.000391566,0.002066265,-0.002487952,0.002753012,0.001668675,0.003548193,0.000385542,0.000674699,-0.002451807,-0.001915663
994.29,-0.000608434,6.63E-05,-0.001487952,0.001753012,-0.002331325,0.002548193,0.001385542,0.000674699,-0.001451807,8.43E-05
994.58,0.002391566,0.003066265,-0.000487952,0.002753012,0.001668675,0.000548193,-0.000614458,-0.001325301,-0.001451807,0.001084337
994.87,0.000391566,-0.000933735,0.002512048,-0.000246988,-0.001331325,-0.000451807,-0.001614458,0.000674699,-0.001451807,-0.002915663
995.16,-0.001608434,-0.003933735,0.000512048,-0.001246988,-0.001331325,0.002548193,0.004385542,0.001674699,-0.006451807,-0.003915663
995.45,-0.002608434,-0.001933735,0.002512048,0.001753012,0.000668675,-0.000451807,-0.000614458,0.001674699,-0.002451807,-0.002915663
995.74,0.000391566,0.002066265,0.002512048,-0.000246988,-0.001331325,-0.002451807,0.001385542,-0.001325301,-0.001451807,-0.002915663
996.03,-0.001608434,6.63E-05,0.001512048,-0.001246988,-0.000331325,0.003548193,-0.004614458,-0.002325301,-0.002451807,-0.000915663
996.32,-0.000608434,-0.002933735,0.001512048,0.002753012,-0.003331325,-0.001451807,0.000385542,-0.005325301,-0.004451807,8.43E-05
996.61,0.002391566,6.63E-05,-0.001487952,0.000753012,-0.000331325,0.000548193,0.003385542,-0.002325301,-0.003451807,-0.000915663
996.9,0.000391566,-0.000933735,0.001512048,0.000753012,-0.001331325,0.000548193,0.001385542,-0.001325301,-0.003451807,0.001084337
997.19,0.002391566,-0.001933735,0.000512048,0.002753012,0.001668675,0.002548193,0.001385542,-0.001325301,-0.000451807,0.001084337
997.48,-0.001608434,0.001066265,0.000512048,-0.001246988,0.002668675,-0.001451807,0.000385542,-0.003325301,-0.000451807,-0.000915663
997.77,0.003391566,-0.000933735,0.001512048,0.003753012,0.000668675,0.000548193,0.002385542,0.004674699,0.000548193,-0.002915663
998.06,0.001391566,0.003066265,0.002512048,-0.000246988,0.003668675,-0.002451807,-0.000614458,-0.001325301,-0.001451807,0.001084337
998.35,-0.000608434,-0.001933735,0.000512048,-0.002246988,0.000668675,-0.001451807,0.000385542,-0.000325301,0.000548193,0.001084337
998.64,0.002391566,0.001066265,0.003512048,0.003753012,-0.001331325,-0.001451807,0.003385542,-0.001325301,-0.000451807,0.001084337
